SA_PUB2022,walk_node_id,nearest_hospital_min,nearest_school_min,nearest_university_min
267028037,392106137,25.35306804597701,8.051279999999995,32.014570833333345
267029026,12883543113,17.705255632183903,6.4038933333333325,21.17020229885058
267145005,4880252527,21.42997681159421,2.4447066666666672,15.09937333333334
267040037,12833967616,32.911063333333324,12.573813333333339,30.510329999999993
267100056,8779913387,25.219817872340425,7.056173333333332,29.821151205673758
268023005,26389203,16.30188514619883,13.742973333333333,16.872012698412696
268070002,4385352725,19.12438666666667,5.069986666666667,13.603466666666662
267044007,7729298790,25.16152666666666,11.374573333333334,20.765086153846152
267040032,12828433572,34.36824888888888,7.3017199999999995,32.55582333333334
267029032,458771608,26.194266666666685,8.636506666666666,30.360057276995313
